,finished_1,time_1,number_1,finished_2,time_2,number_2,finished_3,time_3,number_3,finished_4,time_4,number_4,finished_5,time_5,number_5,finished_6,time_6,number_6,finished_7,time_7,number_7,finished_8,time_8,number_8,finished_9,time_9,number_9,finished_10,time_10,number_10,finished_11,time_11,number_11,finished_12,time_12,number_12,finished_13,time_13,number_13,finished_14,time_14,number_14,finished_15,time_15,number_15,finished_16,time_16,number_16,finished_17,time_17,number_17,finished_18,time_18,number_18,finished_19,time_19,number_19,finished_20,time_20,number_20,finished_21,time_21,number_21,finished_22,time_22,number_22,finished_23,time_23,number_23,finished_24,time_24,number_24,finished_25,time_25,number_25,finished_26,time_26,number_26,finished_27,time_27,number_27,finished_28,time_28,number_28,finished_29,time_29,number_29,finished_30,time_30,number_30,finished_31,time_31,number_31,finished_32,time_32,number_32,finished_33,time_33,number_33,finished_34,time_34,number_34,finished_35,time_35,number_35,finished_36,time_36,number_36,finished_37,time_37,number_37,finished_38,time_38,number_38,finished_39,time_39,number_39,finished_40,time_40,number_40,finished_41,time_41,number_41,finished_42,time_42,number_42,finished_43,time_43,number_43,finished_44,time_44,number_44,finished_45,time_45,number_45,finished_46,time_46,number_46,finished_47,time_47,number_47,finished_48,time_48,number_48,finished_49,time_49,number_49,finished_50,time_50,number_50,finished_51,time_51,number_51,finished_52,time_52,number_52,finished_53,time_53,number_53,finished_54,time_54,number_54,finished_55,time_55,number_55,finished_56,time_56,number_56,finished_57,time_57,number_57,finished_58,time_58,number_58,finished_59,time_59,number_59,finished_60,time_60,number_60
10,1.0,19.703532934188843,1.0,1.0,31.249823093414307,1.0,1.0,2.2964928150177,1.0,1.0,4.955195188522339,1.0,1.0,4.32879900932312,1.0,1.0,4.29567289352417,1.0,1.0,3.666292905807495,1.0,1.0,3.611928939819336,1.0,1.0,4.623700857162476,1.0,1.0,3.9637510776519775,1.0,1.0,3.0900161266326904,1.0,1.0,5.361613988876343,1.0,1.0,3.730242967605591,1.0,1.0,4.00702691078186,1.0,1.0,5.205610990524292,1.0,1.0,6.006208896636963,1.0,1.0,5.139930009841919,1.0,1.0,7.494247198104858,1.0,1.0,8.986039161682129,1.0,1.0,6.544118881225586,1.0,1.0,7.95644998550415,1.0,1.0,4.099778890609741,1.0,1.0,5.173075199127197,1.0,1.0,31.64315390586853,1.0,1.0,4.977545976638794,1.0,1.0,5.323713064193726,1.0,1.0,12.752120971679688,1.0,1.0,6.382541179656982,1.0,1.0,7.047217845916748,1.0,1.0,9.003437042236328,1.0,1.0,17.864645957946777,1.0,1.0,5.36543607711792,1.0,1.0,8.66503095626831,1.0,1.0,11.109906911849976,1.0,1.0,10.149346828460693,1.0,1.0,7.3637871742248535,1.0,1.0,11.878597021102905,1.0,1.0,8.166754007339478,1.0,1.0,17.488985061645508,1.0,1.0,8.034959077835083,1.0,1.0,31.41779398918152,1.0,1.0,132.43331384658813,2.0,1.0,34.45765995979309,1.0,1.0,10.518079042434692,1.0,1.0,19.59758710861206,1.0,1.0,17.199064016342163,1.0,1.0,22.407887935638428,1.0,1.0,73.11840295791626,1.0,1.0,27.633095026016235,1.0,1.0,33.898321866989136,1.0,1.0,6.782072067260742,1.0,1.0,6.414402008056641,1.0,1.0,10.87636113166809,1.0,1.0,23.501914024353027,1.0,1.0,7.683146953582764,1.0,1.0,25.617697954177856,1.0,1.0,26.610569953918457,1.0,1.0,15.120471000671387,1.0,1.0,8.638627052307129,1.0,1.0,16.04067587852478,1.0
11,1.0,24.596873998641968,2.0,1.0,20.87559485435486,1.0,1.0,2.6657159328460693,1.0,1.0,2.6561129093170166,1.0,1.0,12.837193012237549,1.0,1.0,8.25896406173706,1.0,1.0,6.029120922088623,1.0,1.0,8.332637071609497,1.0,1.0,13.401551008224487,2.0,1.0,2.8207991123199463,1.0,1.0,6.397461175918579,1.0,1.0,24.556286096572876,2.0,1.0,7.779109954833984,1.0,1.0,6.919075012207031,1.0,1.0,16.1828031539917,1.0,1.0,11.189794063568115,1.0,1.0,8.548260927200317,1.0,1.0,29.53632116317749,2.0,1.0,14.00311803817749,1.0,1.0,6.826405048370361,1.0,1.0,10.984374046325684,1.0,1.0,3.9355599880218506,1.0,1.0,7.0497541427612305,1.0,1.0,102.1244957447052,4.0,1.0,23.599233150482178,1.0,1.0,5.930654048919678,1.0,0.0,0.0,3.0,1.0,8.930131912231445,1.0,1.0,6.903779983520508,1.0,1.0,14.908607959747314,1.0,0.0,0.0,4.0,1.0,55.21124291419983,1.0,1.0,18.609177112579346,1.0,1.0,20.687254190444946,1.0,1.0,9.663028001785278,1.0,1.0,11.117990016937256,1.0,1.0,32.18271803855896,3.0,1.0,145.4906361103058,3.0,1.0,55.87731409072876,1.0,1.0,10.092597961425781,1.0,1.0,21.53091788291931,1.0,1.0,28.572098970413208,1.0,1.0,12.231513977050781,1.0,1.0,11.58487606048584,1.0,1.0,28.324090003967285,1.0,1.0,12.170413970947266,1.0,1.0,27.59761381149292,1.0,0.0,0.0,1.0,1.0,22.258940935134888,1.0,1.0,38.198285818099976,1.0,1.0,13.427720069885254,1.0,1.0,9.26985788345337,2.0,1.0,13.286188840866089,2.0,1.0,70.1822738647461,1.0,1.0,6.510538816452026,1.0,1.0,9.888528108596802,1.0,1.0,24.838608026504517,1.0,1.0,30.581517934799194,1.0,1.0,7.736452102661133,1.0,1.0,7.839335918426514,1.0
12,1.0,13.667962789535522,2.0,1.0,26.103394985198975,3.0,1.0,1.9935519695281982,1.0,1.0,13.3135666847229,3.0,1.0,2.1098549365997314,1.0,1.0,3.2552380561828613,1.0,1.0,2.138296127319336,1.0,1.0,2.754643201828003,1.0,1.0,9.467829942703247,2.0,1.0,41.00091600418091,2.0,1.0,5.460740089416504,1.0,1.0,2.8367960453033447,1.0,1.0,4.930657863616943,2.0,1.0,3.231245994567871,1.0,1.0,31.739033222198486,4.0,1.0,3.401550054550171,1.0,1.0,6.935003042221069,1.0,1.0,8.078855037689209,2.0,1.0,15.43082880973816,2.0,1.0,4.451388120651245,1.0,1.0,2.9565021991729736,1.0,1.0,3.498060941696167,1.0,1.0,5.832707166671753,1.0,1.0,3.284893035888672,1.0,1.0,12.26547908782959,2.0,1.0,5.146392107009888,1.0,0.0,0.0,5.0,1.0,3.9547860622406006,1.0,1.0,4.783602952957153,1.0,1.0,8.51969599723816,1.0,1.0,8.808482885360718,2.0,1.0,16.56258988380432,2.0,1.0,28.705235958099365,2.0,1.0,35.80445384979248,2.0,1.0,4.587907791137695,1.0,1.0,6.4146740436553955,1.0,1.0,56.38107967376709,4.0,0.0,0.0,3.0,1.0,15.163698434829712,3.0,1.0,20.13581371307373,2.0,1.0,40.78877115249634,3.0,1.0,13.38577389717102,2.0,1.0,10.010231971740723,1.0,1.0,8.640281915664673,1.0,1.0,25.48812198638916,4.0,1.0,8.86016297340393,2.0,1.0,13.940368890762329,1.0,0.0,0.0,1.0,1.0,4.858675003051758,1.0,1.0,7.364912986755371,1.0,1.0,4.606719017028809,1.0,1.0,4.995434045791626,1.0,1.0,9.218813180923462,2.0,0.0,0.0,4.0,1.0,4.368825197219849,1.0,1.0,12.98453402519226,2.0,1.0,7.341686010360718,1.0,1.0,18.75955891609192,2.0,1.0,5.381090879440308,1.0,1.0,7.2848310470581055,1.0
13,1.0,64.26610493659973,2.0,1.0,56.499589920043945,1.0,1.0,6.409121990203857,1.0,1.0,6.408141851425171,1.0,1.0,27.945333003997803,2.0,1.0,6.3272740840911865,1.0,1.0,4.479538917541504,1.0,1.0,4.189795970916748,1.0,1.0,8.30341100692749,1.0,1.0,11.289692163467407,1.0,1.0,7.874591112136841,1.0,1.0,5.104811191558838,1.0,1.0,7.9576051235198975,1.0,1.0,8.29340410232544,1.0,1.0,5.350091934204102,1.0,1.0,17.370585918426514,1.0,1.0,22.81781792640686,1.0,1.0,28.708387851715088,1.0,1.0,14.743106126785278,1.0,1.0,14.79706597328186,1.0,1.0,5.714936017990112,1.0,1.0,8.711376190185547,1.0,1.0,6.719884872436523,1.0,0.0,0.0,1.0,1.0,7.4141318798065186,1.0,1.0,7.880181074142456,1.0,0.0,0.0,2.0,1.0,11.227374076843262,1.0,1.0,8.237934827804565,1.0,1.0,36.92747092247009,1.0,0.0,0.0,1.0,1.0,16.496602058410645,1.0,1.0,11.247607231140137,1.0,1.0,77.38501477241516,2.0,1.0,8.912907123565674,1.0,1.0,7.134067058563232,1.0,1.0,13.1215500831604,1.0,1.0,48.3931450843811,1.0,0.0,0.0,1.0,1.0,17.012806177139282,1.0,1.0,22.956063985824585,1.0,0.0,0.0,1.0,1.0,12.455932855606079,1.0,1.0,13.452029943466187,1.0,0.0,0.0,1.0,1.0,12.338499069213867,1.0,0.0,0.0,2.0,1.0,9.442757844924927,1.0,1.0,16.148956060409546,1.0,1.0,28.205226182937622,1.0,1.0,9.370014905929565,1.0,1.0,8.816819190979004,1.0,1.0,16.49722981452942,1.0,0.0,0.0,1.0,1.0,7.752388954162598,1.0,0.0,0.0,2.0,1.0,18.113898992538452,1.0,1.0,15.869194030761719,1.0,1.0,10.78324294090271,1.0,1.0,15.85466718673706,1.0
14,1.0,12.31249189376831,1.0,1.0,24.138921976089478,1.0,1.0,3.2285990715026855,1.0,1.0,2.8513588905334473,1.0,1.0,5.325730085372925,1.0,1.0,8.324815034866333,1.0,1.0,2.951115846633911,1.0,1.0,4.123758792877197,1.0,1.0,12.239146709442139,2.0,1.0,3.4932100772857666,1.0,1.0,5.009545803070068,1.0,1.0,14.47822093963623,1.0,1.0,19.88498592376709,1.0,1.0,11.267306089401245,1.0,1.0,98.46656513214111,2.0,1.0,9.177515983581543,1.0,1.0,5.329687118530273,1.0,1.0,66.70648002624512,2.0,1.0,9.131386041641235,1.0,1.0,10.073402881622314,1.0,1.0,5.019447088241577,1.0,1.0,4.541363000869751,1.0,1.0,25.279508113861084,2.0,1.0,36.802239179611206,2.0,1.0,6.0622241497039795,1.0,1.0,7.036257028579712,1.0,1.0,95.5544822216034,2.0,1.0,6.998886823654175,1.0,1.0,11.67770004272461,1.0,1.0,7.931091785430908,1.0,1.0,15.474475145339966,1.0,1.0,9.989788055419922,1.0,1.0,10.280273914337158,1.0,1.0,99.59652018547058,2.0,1.0,52.67518997192383,2.0,1.0,6.715419054031372,1.0,1.0,14.390780925750732,1.0,1.0,72.57891702651978,2.0,1.0,53.15303301811218,2.0,1.0,12.576213121414185,1.0,1.0,32.30728507041931,1.0,1.0,20.493717908859253,1.0,1.0,16.738111972808838,1.0,1.0,15.744901895523071,1.0,1.0,6.497162103652954,1.0,1.0,9.409713983535767,1.0,1.0,14.26266884803772,1.0,1.0,86.83326387405396,1.0,1.0,9.89661693572998,1.0,1.0,30.49590301513672,1.0,1.0,10.12537693977356,1.0,1.0,7.473417043685913,1.0,1.0,10.145969152450562,1.0,1.0,15.279072999954224,1.0,1.0,5.775094032287598,1.0,1.0,29.236307859420776,2.0,1.0,9.863107919692993,1.0,1.0,29.79891276359558,2.0,1.0,9.407303094863892,1.0,1.0,9.127340078353882,1.0
15,1.0,11.604444980621338,1.0,0.0,0.0,1.0,1.0,2.769996166229248,1.0,1.0,6.046895980834961,1.0,1.0,7.323808908462524,1.0,1.0,7.4208149909973145,1.0,1.0,6.414224147796631,1.0,1.0,11.19457197189331,1.0,0.0,0.0,1.0,1.0,10.156256914138794,1.0,1.0,16.13930106163025,1.0,1.0,9.074202060699463,1.0,0.0,0.0,1.0,1.0,8.965296030044556,1.0,1.0,10.300346851348877,1.0,1.0,7.6473658084869385,1.0,1.0,5.073019027709961,1.0,0.0,0.0,1.0,1.0,12.417933940887451,1.0,1.0,10.520572185516357,1.0,0.0,0.0,1.0,1.0,7.023193120956421,1.0,1.0,9.078696966171265,1.0,1.0,39.202016830444336,1.0,1.0,9.317033052444458,1.0,1.0,7.104924917221069,1.0,0.0,0.0,2.0,1.0,6.485451936721802,1.0,0.0,0.0,1.0,1.0,24.64914608001709,1.0,0.0,0.0,1.0,1.0,6.245833158493042,1.0,1.0,14.189349889755249,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,35.22275495529175,1.0,1.0,30.55039405822754,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,52.58884906768799,1.0,1.0,29.74164605140686,1.0,1.0,23.336642026901245,1.0,1.0,29.615428924560547,1.0,0.0,0.0,1.0,1.0,10.73846697807312,1.0,1.0,28.737369060516357,1.0,1.0,21.03718090057373,1.0,1.0,10.992193937301636,1.0,1.0,9.072942018508911,1.0,1.0,17.17133593559265,1.0,1.0,56.30165696144104,1.0,1.0,10.069736003875732,1.0,1.0,37.44768691062927,1.0,1.0,13.249354124069214,1.0,0.0,0.0,1.0,1.0,15.508416175842285,1.0,1.0,14.197800159454346,1.0
16,1.0,10.766117095947266,1.0,1.0,28.379420042037964,1.0,1.0,2.6044299602508545,1.0,1.0,1.9626538753509521,1.0,1.0,7.196415901184082,1.0,1.0,4.725929021835327,1.0,1.0,5.349600076675415,1.0,1.0,5.044004917144775,1.0,1.0,3.225628137588501,1.0,1.0,3.4697701930999756,1.0,1.0,3.3549890518188477,1.0,1.0,10.68283486366272,1.0,1.0,9.660062074661255,1.0,1.0,11.943576097488403,2.0,1.0,7.944164991378784,1.0,1.0,10.325845956802368,1.0,1.0,9.526656866073608,1.0,1.0,27.418278694152832,2.0,1.0,14.362032890319824,1.0,1.0,3.7952067852020264,1.0,1.0,5.084830045700073,1.0,1.0,3.58778715133667,1.0,1.0,4.393297910690308,1.0,1.0,4.818862199783325,1.0,1.0,9.498303890228271,1.0,1.0,4.1491169929504395,1.0,1.0,27.315717935562134,2.0,1.0,5.644016981124878,1.0,1.0,7.317137956619263,1.0,1.0,11.881287097930908,1.0,1.0,14.048267841339111,1.0,1.0,6.730862140655518,1.0,1.0,8.47787094116211,1.0,1.0,4.431437015533447,1.0,1.0,30.33143401145935,1.0,1.0,6.449644088745117,1.0,1.0,9.87683892250061,1.0,1.0,8.45919394493103,1.0,1.0,23.317112922668457,1.0,1.0,24.574709177017212,1.0,1.0,28.942831993103027,1.0,1.0,51.23229217529297,2.0,1.0,56.33051300048828,1.0,1.0,9.031008958816528,1.0,1.0,8.826936960220337,1.0,1.0,10.38791298866272,1.0,1.0,27.396708965301514,1.0,1.0,4.722917079925537,1.0,1.0,11.770112991333008,2.0,1.0,26.347100019454956,1.0,1.0,7.000571012496948,1.0,1.0,5.601548910140991,1.0,1.0,15.803841829299927,2.0,1.0,14.401060819625854,1.0,1.0,5.0216710567474365,1.0,1.0,12.030509948730469,1.0,1.0,13.760595798492432,1.0,1.0,19.767035007476807,1.0,1.0,7.488799095153809,1.0,1.0,8.421336889266968,1.0
17,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.15903902053833,1.0,1.0,2.073673963546753,1.0,1.0,70.49925208091736,1.0,1.0,9.19467806816101,1.0,1.0,4.27514386177063,1.0,1.0,6.127953052520752,1.0,1.0,5.472032070159912,1.0,0.0,0.0,1.0,1.0,8.52014684677124,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.133366107940674,1.0,0.0,0.0,1.0,1.0,10.60493516921997,1.0,1.0,29.559993982315063,1.0,0.0,0.0,1.0,1.0,10.806853771209717,1.0,1.0,7.941006183624268,1.0,1.0,6.584085941314697,1.0,1.0,3.66395902633667,1.0,1.0,7.02093505859375,1.0,0.0,0.0,1.0,1.0,29.886435985565186,1.0,1.0,5.654252052307129,1.0,0.0,0.0,1.0,1.0,14.800031900405884,1.0,1.0,6.491086959838867,1.0,1.0,40.1538360118866,1.0,1.0,74.63544797897339,1.0,1.0,42.40928888320923,1.0,1.0,48.28331112861633,1.0,1.0,10.467108011245728,1.0,1.0,6.588284969329834,1.0,1.0,18.975924015045166,1.0,1.0,17.69109606742859,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.36121702194214,1.0,1.0,29.099200963974,1.0,1.0,18.420092821121216,2.0,1.0,34.371439933776855,1.0,0.0,0.0,2.0,1.0,6.191382169723511,1.0,1.0,17.101348876953125,1.0,1.0,46.935195207595825,1.0,1.0,9.012561798095703,1.0,1.0,6.054126024246216,1.0,1.0,60.992250204086304,2.0,1.0,48.58413791656494,1.0,1.0,8.093199014663696,1.0,1.0,40.48430609703064,1.0,1.0,27.749835968017578,1.0,0.0,0.0,1.0,1.0,8.799471139907837,1.0,1.0,7.802251100540161,1.0
18,1.0,33.13513684272766,2.0,1.0,14.991482019424438,1.0,1.0,3.730915069580078,1.0,1.0,3.8415369987487793,1.0,1.0,2.071355104446411,1.0,1.0,6.192698001861572,1.0,1.0,2.539764881134033,1.0,1.0,4.117512941360474,1.0,1.0,2.545711040496826,1.0,1.0,10.755608081817627,1.0,1.0,5.723966121673584,1.0,1.0,6.022602081298828,1.0,1.0,37.49825620651245,4.0,1.0,4.294183969497681,1.0,1.0,13.001902103424072,1.0,1.0,8.540436029434204,1.0,1.0,9.041982173919678,1.0,1.0,5.916107892990112,1.0,1.0,3.4175679683685303,1.0,1.0,6.675997972488403,1.0,1.0,4.459578990936279,1.0,1.0,4.879209041595459,1.0,1.0,4.963665008544922,1.0,0.0,0.0,2.0,1.0,51.18245220184326,2.0,1.0,4.698403835296631,1.0,0.0,0.0,4.0,1.0,10.17310881614685,1.0,1.0,5.472215890884399,1.0,1.0,9.36418604850769,1.0,1.0,46.10815405845642,2.0,1.0,6.750547170639038,1.0,1.0,16.904309034347534,1.0,0.0,0.0,1.0,1.0,10.290871143341064,1.0,1.0,15.514536142349243,1.0,1.0,11.817970037460327,1.0,1.0,15.959575891494751,1.0,1.0,23.922560930252075,2.0,1.0,69.63493800163269,2.0,1.0,50.672391176223755,2.0,1.0,37.33234190940857,2.0,1.0,14.38663911819458,1.0,1.0,11.596417903900146,1.0,1.0,19.84283709526062,2.0,1.0,9.42805290222168,1.0,1.0,19.446243047714233,1.0,1.0,14.762801170349121,1.0,1.0,8.118191957473755,1.0,1.0,24.424526929855347,2.0,1.0,9.344986200332642,1.0,1.0,6.249279022216797,1.0,1.0,17.503988027572632,1.0,1.0,16.688966035842896,1.0,1.0,6.023847818374634,1.0,1.0,7.065875053405762,1.0,1.0,14.135991096496582,1.0,1.0,12.59299898147583,1.0,1.0,6.668713808059692,1.0,1.0,8.892619848251343,1.0
19,1.0,10.987390041351318,1.0,1.0,17.989612817764282,1.0,1.0,3.2667689323425293,1.0,1.0,5.016407012939453,1.0,1.0,3.4479379653930664,1.0,1.0,4.701510906219482,1.0,1.0,2.9532439708709717,1.0,1.0,23.816781997680664,2.0,1.0,5.031991004943848,1.0,1.0,15.624728918075562,1.0,1.0,3.436940908432007,1.0,1.0,3.9623029232025146,1.0,1.0,9.329649925231934,1.0,1.0,5.294139862060547,1.0,1.0,4.012416839599609,1.0,1.0,10.006978988647461,1.0,1.0,9.975647926330566,1.0,1.0,8.279282093048096,1.0,1.0,4.646543025970459,1.0,1.0,6.434659004211426,1.0,1.0,7.593994140625,1.0,1.0,3.939689874649048,1.0,1.0,10.047809839248657,1.0,1.0,82.19870710372925,1.0,1.0,53.946134090423584,1.0,1.0,5.142882823944092,1.0,1.0,42.04205799102783,2.0,1.0,7.004900932312012,1.0,1.0,6.811784029006958,1.0,1.0,16.553977966308594,1.0,1.0,15.249545812606812,1.0,1.0,21.7720148563385,1.0,1.0,9.872741937637329,1.0,1.0,25.791851043701172,1.0,1.0,7.893101930618286,1.0,1.0,7.800601959228516,1.0,1.0,11.783607959747314,1.0,1.0,23.35869312286377,2.0,1.0,62.95391821861267,3.0,1.0,8.888167142868042,1.0,1.0,12.47250509262085,1.0,1.0,161.17202305793762,2.0,1.0,19.190738677978516,2.0,1.0,8.644299983978271,1.0,1.0,10.259733200073242,1.0,1.0,7.87090802192688,1.0,1.0,25.729839086532593,1.0,1.0,4.806809902191162,1.0,1.0,17.04703187942505,1.0,1.0,22.65199089050293,1.0,1.0,5.924418926239014,1.0,1.0,5.9729859828948975,1.0,1.0,10.890017032623291,1.0,1.0,58.36680197715759,1.0,1.0,7.135833978652954,1.0,1.0,32.58967614173889,2.0,1.0,17.329007863998413,1.0,1.0,14.164463996887207,1.0,1.0,7.445962905883789,1.0,1.0,13.817291021347046,1.0
